"2717",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,1,16,2,NA,NA,NA,NA,NA,10,NA,NA,2,NA,NA,NA,NA,NA,20,NA,1,1,4,2,1,14,15,1,1,NA,NA,1,2,NA,NA,NA,NA,1,9,NA,2,2,11,8,19,15,6,12,NA,22,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,1,9,9,25,22,10,NA,2,NA,NA,NA,NA,NA,1,1,2,5,9,11,16,42,35,20,17,NA,NA,1,5,NA,NA,3,NA,2,7,11,11,17,27,47,18,44,22,NA,1,1,NA,NA,1,NA,2,1,4,7,20,46,44,31,33,16,9,4,1,1,1,NA,NA,NA,1,7,12,40,20,43,26,5,14,2,8,NA,NA,1,NA,NA,3,2,1,9,13,56,124,45,19,10,6,2,NA,NA,NA,1,1,7,3,2,NA,11,21,18,106,64,64,15,9,4,2,NA,NA,NA,NA,1,1,NA,NA,NA,19,18,37,21,78,86,22,4,12,1,NA,1,NA,4,NA,NA,1,1,3,32,31,29,18,50,64,29,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,20,33,13,13,24,28,11,5,NA,NA,NA,NA,NA,NA,NA,2,4,14,10,34,20,16,6,2,2,NA,NA,NA,NA,3,NA,NA,4,4,7,13,23,9,5,NA,3,NA,NA,NA,1,NA,NA,NA,1,NA,1,8,15,8,5,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,5,5,2,1,NA,4,NA,NA,NA,2,NA,NA,2,1,1,NA,NA,6,NA,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"2718",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,NA,2,3,1,NA,NA,1,10,3,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1,NA,1,4,NA,2,4,1,1,NA,NA,NA,5,1,NA,NA,NA,NA,NA,13,1,NA,4,NA,NA,7,NA,NA,3,5,NA,NA,3,NA,3,10,13,2,2,NA,NA,NA,3,3,NA,NA,NA,2,3,1,3,9,6,8,15,20,9,7,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,5,3,9,4,19,32,21,22,NA,1,NA,NA,1,NA,NA,3,3,8,8,20,15,23,66,45,79,37,3,2,1,1,1,NA,3,NA,6,7,3,16,16,37,68,43,95,33,6,12,5,1,NA,NA,2,3,11,10,6,36,56,64,44,49,43,43,7,5,6,NA,1,1,1,2,28,32,47,22,92,90,26,60,3,5,NA,NA,NA,NA,1,2,8,3,14,19,96,43,331,71,14,14,10,1,NA,NA,1,1,4,5,3,2,17,49,20,148,121,232,72,25,5,14,NA,2,NA,NA,NA,7,3,2,NA,31,17,74,39,203,217,90,34,15,6,NA,2,1,NA,1,NA,1,3,1,67,59,31,25,109,151,71,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,35,71,35,38,27,83,31,19,NA,NA,NA,NA,1,NA,1,2,10,24,30,44,33,51,15,5,10,NA,1,NA,NA,NA,1,NA,9,3,11,39,39,16,8,6,5,3,NA,NA,1,2,NA,NA,NA,NA,2,9,24,16,2,2,NA,NA,1,2,NA,NA,NA,2,NA,1,6,2,8,3,2,2,NA,NA,NA,NA,NA,NA,1,3,2,1,2,17,NA,NA,NA,NA,NA,NA,2,3,2,3,NA,NA,NA,4,NA,1,NA,NA,NA,1,4,NA,1,1,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,10,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"2719",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,NA,1,2,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,2,NA,1,NA,NA,NA,NA,4,NA,1,1,NA,1,2,NA,NA,NA,2,NA,NA,1,2,2,9,4,NA,NA,NA,NA,1,6,3,NA,NA,NA,NA,1,NA,NA,5,3,4,9,12,10,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,4,5,10,19,10,7,2,NA,NA,2,1,NA,NA,1,1,1,NA,5,6,7,23,14,19,22,1,NA,4,6,2,NA,NA,NA,2,5,6,8,4,15,40,6,36,27,NA,10,15,1,NA,NA,NA,NA,2,3,5,14,12,4,10,22,33,40,8,8,1,NA,1,NA,NA,NA,11,11,25,6,30,33,43,47,4,3,NA,NA,NA,NA,NA,3,3,1,6,6,32,30,60,230,36,22,4,1,NA,NA,NA,NA,3,NA,1,NA,4,10,12,34,38,113,70,46,6,5,NA,NA,NA,1,NA,1,1,NA,NA,4,4,7,14,130,129,56,28,10,15,NA,7,NA,NA,NA,NA,2,NA,1,9,35,22,18,70,77,37,12,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,4,12,34,21,6,13,42,19,6,1,NA,NA,NA,NA,NA,NA,NA,1,10,8,10,21,22,10,3,8,1,NA,NA,NA,NA,NA,NA,6,NA,6,17,19,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,11,6,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,6,9,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720",NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,1,2,5,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,1,NA,NA,1,NA,2,NA,NA,NA,1,1,NA,NA,1,NA,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,1,1,1,NA,2,NA,1,NA,NA,NA,NA,NA,1,3,NA,NA,2,5,4,3,6,6,6,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,2,14,19,9,NA,1,1,NA,3,NA,NA,NA,NA,2,3,3,6,1,11,29,15,28,2,3,NA,7,1,NA,NA,1,1,1,8,NA,3,7,10,18,27,26,2,15,14,5,NA,NA,NA,1,1,1,NA,5,8,19,13,20,40,73,25,12,7,NA,1,NA,NA,1,2,4,13,6,19,15,67,80,37,19,NA,NA,NA,NA,1,1,3,3,5,3,22,2,26,42,153,55,15,NA,NA,NA,NA,NA,1,1,3,1,5,18,10,17,13,62,90,64,12,7,NA,NA,1,4,1,1,1,1,NA,9,5,10,4,67,94,36,30,11,2,NA,NA,NA,NA,NA,NA,NA,NA,2,7,18,10,15,28,59,25,25,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,6,18,8,10,5,22,7,10,NA,NA,NA,NA,NA,NA,1,1,NA,4,3,9,10,17,9,2,14,NA,NA,NA,NA,NA,1,NA,3,3,3,11,17,5,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,2,9,4,5,3,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721",NA,NA,NA,NA,1,NA,NA,NA,3,1,1,NA,2,NA,1,3,NA,1,NA,6,2,2,5,8,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,10,NA,NA,2,2,NA,4,NA,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,7,5,NA,4,NA,6,NA,NA,NA,1,3,1,NA,2,1,5,9,6,NA,7,NA,NA,5,10,12,NA,NA,NA,1,NA,1,1,NA,6,2,3,5,7,4,14,16,NA,3,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,6,16,16,20,1,6,NA,1,5,NA,NA,1,NA,2,5,8,5,7,5,10,10,19,1,NA,4,16,2,NA,1,1,3,NA,2,5,3,9,8,8,14,14,1,16,20,3,NA,1,NA,1,4,NA,6,11,22,4,12,29,30,68,10,22,6,1,NA,NA,NA,3,4,8,18,2,26,11,45,80,50,29,NA,NA,NA,NA,1,4,3,8,6,1,26,4,15,18,67,209,58,8,NA,NA,1,NA,NA,10,3,NA,7,15,12,34,19,42,46,84,31,13,NA,NA,NA,1,1,1,2,NA,NA,12,3,7,3,36,53,39,26,19,4,NA,NA,1,NA,NA,NA,NA,NA,1,9,11,11,15,21,48,32,18,4,NA,NA,NA,NA,1,NA,1,NA,1,2,6,6,14,9,10,5,31,13,9,NA,NA,NA,NA,NA,NA,NA,5,4,8,2,12,13,15,6,NA,24,NA,NA,1,2,NA,NA,NA,19,1,6,8,16,8,3,1,4,1,NA,NA,1,NA,NA,NA,2,NA,NA,3,16,10,4,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,4,NA,NA,NA,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,NA,2,NA,NA,1,3,NA,1,NA,NA,NA,NA,11,NA,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,14,1,NA,4,NA,NA,NA,5,4,NA,NA,NA,NA,1,NA,NA,NA,1,2,5,5,3,2,1,19,NA,4,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,4,5,2,7,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,13,7,2,6,7,NA,NA,2,10,1,NA,1,NA,1,1,NA,NA,4,6,6,8,9,4,NA,5,6,NA,NA,NA,1,NA,NA,1,NA,3,7,3,6,10,3,17,10,7,8,NA,NA,NA,NA,1,2,4,6,NA,15,3,34,38,37,11,NA,NA,NA,NA,1,NA,1,1,NA,NA,50,4,6,1,19,50,87,5,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,12,7,10,9,26,21,10,NA,NA,1,NA,2,NA,NA,NA,NA,NA,2,4,17,24,25,16,3,7,2,NA,1,NA,NA,NA,1,1,NA,NA,4,1,2,7,12,36,15,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,9,3,3,3,5,10,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,5,8,4,8,NA,2,NA,NA,NA,NA,1,NA,NA,5,1,1,3,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,NA,2,NA,NA,NA,NA,1,NA,1,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,NA,3,NA,1,1,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,9,13,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,NA,2,NA,2,4,9,20,NA,NA,NA,NA,NA,NA,NA,1,NA,6,NA,NA,NA,2,1,1,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,12,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,4,2,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,3,7,3,4,4,1,1,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,2,NA,NA,NA,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,2,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1,1,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,3,14,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,11,2,3,4,7,3,3,NA,NA,NA,NA,NA,NA,3,NA,1,21,5,7,3,1,3,NA,4,NA,NA,NA,1,NA,NA,5,4,17,4,4,4,3,3,1,NA,NA,1,NA,NA,NA,NA,14,3,3,NA,2,10,3,1,NA,1,1,NA,1,NA,NA,NA,7,6,2,13,14,8,1,18,1,1,1,NA,NA,NA,NA,NA,NA,NA,9,61,40,25,22,13,1,12,21,1,NA,NA,2,NA,NA,1,NA,NA,8,29,9,15,8,3,NA,NA,31,2,6,NA,1,1,4,NA,NA,1,NA,9,8,NA,14,NA,1,NA,NA,3,14,1,3,1,3,2,1,NA,NA,NA,NA,1,4,6,1,3,4,2,7,12,6,1,1,1,7,1,NA,NA,NA,13,5,NA,1,4,2,2,12,2,1,NA,NA,NA,NA,NA,NA,6,2,NA,2,1,NA,2,2,NA,NA,3,2,NA,NA,3,NA,NA,NA,3,7,1,1,1,NA,NA,1,2,NA,2,NA,NA,NA,1,6,NA,NA,NA,1,NA,1,NA,4,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,2,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,NA,4,6,9,8,2,2,2,NA,NA,NA,1,NA,NA,2,NA,2,9,14,7,1,2,8,2,3,1,NA,NA,NA,NA,NA,4,7,7,3,3,6,10,5,1,1,1,NA,NA,1,1,1,16,6,4,NA,2,5,2,1,1,1,NA,1,1,1,1,NA,NA,4,3,5,2,4,6,11,1,1,NA,1,3,1,1,NA,NA,NA,2,37,82,49,21,15,2,10,15,4,3,2,2,2,NA,NA,NA,NA,2,12,18,13,8,3,1,NA,22,2,2,10,1,2,NA,NA,NA,NA,NA,14,6,4,3,2,3,1,NA,3,5,2,1,2,1,NA,NA,2,NA,NA,NA,3,7,NA,4,NA,1,15,12,7,2,2,NA,NA,NA,NA,1,NA,NA,4,2,NA,4,1,4,2,8,NA,2,4,2,NA,1,NA,NA,NA,6,3,2,NA,NA,6,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,9,2,NA,1,3,2,NA,2,1,2,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,8,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"2770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,NA,NA,1,2,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,1,NA,4,1,2,1,1,NA,NA,2,15,1,NA,NA,1,NA,NA,12,2,1,1,NA,NA,1,NA,1,1,3,NA,NA,1,2,1,11,7,NA,4,NA,NA,1,1,2,NA,NA,NA,1,1,7,2,2,3,6,2,15,5,NA,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,5,1,11,6,8,7,10,NA,NA,NA,3,NA,NA,NA,6,19,28,19,1,15,5,20,10,1,6,NA,1,NA,2,NA,NA,12,4,14,41,31,18,9,11,59,4,5,2,1,NA,5,NA,NA,5,1,25,14,14,15,11,29,21,4,7,5,NA,4,2,1,26,22,13,NA,14,29,9,8,NA,3,3,NA,4,1,1,NA,NA,22,24,55,31,36,16,3,3,14,5,2,2,2,1,1,NA,NA,4,34,29,191,73,29,13,16,22,5,16,5,6,1,2,NA,NA,NA,7,21,14,32,45,13,3,NA,29,5,5,2,6,4,7,NA,NA,NA,NA,8,19,6,18,2,19,NA,5,11,19,5,5,3,4,1,NA,NA,NA,NA,NA,3,6,1,1,2,10,10,25,20,14,6,7,NA,2,NA,2,NA,NA,NA,8,2,13,32,6,7,11,7,6,1,1,NA,2,3,NA,2,3,4,5,2,3,9,3,NA,4,5,1,1,NA,NA,NA,NA,NA,7,5,NA,3,NA,5,2,3,3,2,NA,NA,NA,NA,NA,8,NA,NA,NA,1,NA,NA,NA,NA,2,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,1,NA,NA,7,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"2771",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,15,2,1,NA,NA,1,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,2,NA,5,2,NA,3,2,1,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA,14,3,NA,1,NA,NA,NA,NA,NA,2,4,NA,NA,1,2,NA,14,30,NA,NA,NA,NA,2,5,1,NA,NA,NA,NA,5,6,3,5,20,5,2,9,9,1,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,9,3,8,2,1,12,13,20,10,NA,NA,NA,2,8,NA,NA,3,5,11,21,9,24,4,40,14,6,8,NA,NA,1,4,1,NA,5,7,14,35,50,25,18,20,33,6,10,9,NA,1,1,1,NA,9,11,21,22,32,34,22,49,4,3,12,1,NA,NA,1,1,22,21,17,NA,14,44,30,14,4,9,1,2,1,2,2,NA,NA,6,9,36,57,43,36,19,1,25,3,4,1,2,15,NA,NA,NA,3,27,19,93,189,86,7,32,50,10,15,6,6,NA,11,2,1,NA,5,22,9,26,49,35,4,NA,18,16,14,12,19,5,2,2,2,NA,NA,7,12,9,15,3,38,2,3,12,25,7,11,7,6,4,2,NA,NA,NA,NA,1,8,NA,NA,2,11,18,32,15,32,9,3,3,11,2,NA,NA,NA,2,6,2,8,20,9,18,15,5,10,5,9,3,2,3,NA,7,4,6,4,2,9,15,15,5,5,13,2,1,1,NA,NA,NA,NA,1,4,NA,8,2,1,NA,3,6,2,NA,NA,NA,NA,1,21,NA,NA,NA,5,7,NA,1,NA,1,1,NA,5,NA,2,NA,3,NA,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,NA,NA,5,NA,NA,NA,2,NA,1,3,NA,NA,NA,NA,NA,4,9,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
